"isocode","isoabbr","state_province","iso_state","date","dimension","subnational","total_change","branch","who","institution","report_date","expiration_date","report_change"
704,"VN","Son La","VN-05",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Son La","VN-05",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Son La","VN-05",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Son La","VN-05",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Son La","VN-05",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Yen Bai","VN-06",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Yen Bai","VN-06",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Yen Bai","VN-06",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Yen Bai","VN-06",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Yen Bai","VN-06",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Yen Bai","VN-06",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Yen Bai","VN-06",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Yen Bai","VN-06",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Yen Bai","VN-06",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Yen Bai","VN-06",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Yen Bai","VN-06",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Yen Bai","VN-06",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Yen Bai","VN-06",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Tuyen Quang","VN-07",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Tuyen Quang","VN-07",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Tuyen Quang","VN-07",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Tuyen Quang","VN-07",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Tuyen Quang","VN-07",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Tuyen Quang","VN-07",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Tuyen Quang","VN-07",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Tuyen Quang","VN-07",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Tuyen Quang","VN-07",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Tuyen Quang","VN-07",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Tuyen Quang","VN-07",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Tuyen Quang","VN-07",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Tuyen Quang","VN-07",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Lang Son","VN-09",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Lang Son","VN-09",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Lang Son","VN-09",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Lang Son","VN-09",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Lang Son","VN-09",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Lang Son","VN-09",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Lang Son","VN-09",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Lang Son","VN-09",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Lang Son","VN-09",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Lang Son","VN-09",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Lang Son","VN-09",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Lang Son","VN-09",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Lang Son","VN-09",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Ninh","VN-13",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Quang Ninh","VN-13",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Quang Ninh","VN-13",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Quang Ninh","VN-13",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Quang Ninh","VN-13",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Quang Ninh","VN-13",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Ninh","VN-13",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Quang Ninh","VN-13",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Ninh","VN-13",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Ninh","VN-13",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Quang Ninh","VN-13",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Quang Ninh","VN-13",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Ninh","VN-13",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Hoa Binh","VN-14",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Hoa Binh","VN-14",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Hoa Binh","VN-14",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Hoa Binh","VN-14",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Hoa Binh","VN-14",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Hoa Binh","VN-14",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Hoa Binh","VN-14",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Hoa Binh","VN-14",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Hoa Binh","VN-14",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Hoa Binh","VN-14",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Hoa Binh","VN-14",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Hoa Binh","VN-14",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Hoa Binh","VN-14",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ninh Binh","VN-18",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Ninh Binh","VN-18",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Ninh Binh","VN-18",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Ninh Binh","VN-18",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Ninh Binh","VN-18",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Ninh Binh","VN-18",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ninh Binh","VN-18",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Ninh Binh","VN-18",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ninh Binh","VN-18",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ninh Binh","VN-18",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Ninh Binh","VN-18",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Ninh Binh","VN-18",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ninh Binh","VN-18",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thai Binh","VN-20",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Thai Binh","VN-20",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Thai Binh","VN-20",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Thai Binh","VN-20",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Thai Binh","VN-20",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Thai Binh","VN-20",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thai Binh","VN-20",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Thai Binh","VN-20",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thai Binh","VN-20",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thai Binh","VN-20",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Thai Binh","VN-20",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Thai Binh","VN-20",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thai Binh","VN-20",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thanh Hoa","VN-21",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Thanh Hoa","VN-21",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Thanh Hoa","VN-21",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Thanh Hoa","VN-21",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Thanh Hoa","VN-21",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Thanh Hoa","VN-21",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thanh Hoa","VN-21",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Thanh Hoa","VN-21",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thanh Hoa","VN-21",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thanh Hoa","VN-21",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Thanh Hoa","VN-21",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Thanh Hoa","VN-21",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thanh Hoa","VN-21",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Nghe An","VN-22",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Nghe An","VN-22",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Nghe An","VN-22",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Nghe An","VN-22",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Nghe An","VN-22",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Nghe An","VN-22",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Nghe An","VN-22",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Nghe An","VN-22",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Nghe An","VN-22",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Nghe An","VN-22",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Nghe An","VN-22",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Nghe An","VN-22",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Nghe An","VN-22",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ha Tinh","VN-23",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Ha Tinh","VN-23",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Ha Tinh","VN-23",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Ha Tinh","VN-23",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Ha Tinh","VN-23",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Ha Tinh","VN-23",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ha Tinh","VN-23",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Ha Tinh","VN-23",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ha Tinh","VN-23",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ha Tinh","VN-23",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Ha Tinh","VN-23",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Ha Tinh","VN-23",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Ha Tinh","VN-23",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Binh","VN-24",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Quang Binh","VN-24",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Quang Binh","VN-24",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Quang Binh","VN-24",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Quang Binh","VN-24",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Quang Binh","VN-24",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Binh","VN-24",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Quang Binh","VN-24",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Binh","VN-24",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Binh","VN-24",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Quang Binh","VN-24",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Quang Binh","VN-24",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Binh","VN-24",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Tri","VN-25",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Quang Tri","VN-25",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Quang Tri","VN-25",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Quang Tri","VN-25",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Quang Tri","VN-25",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Quang Tri","VN-25",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Tri","VN-25",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Quang Tri","VN-25",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Tri","VN-25",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Tri","VN-25",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Quang Tri","VN-25",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Quang Tri","VN-25",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Tri","VN-25",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thua Thien-Hue","VN-26",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Thua Thien-Hue","VN-26",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Thua Thien-Hue","VN-26",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Thua Thien-Hue","VN-26",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Thua Thien-Hue","VN-26",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Thua Thien-Hue","VN-26",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thua Thien-Hue","VN-26",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Thua Thien-Hue","VN-26",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thua Thien-Hue","VN-26",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thua Thien-Hue","VN-26",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Thua Thien-Hue","VN-26",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Thua Thien-Hue","VN-26",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Thua Thien-Hue","VN-26",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Nam","VN-27",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Quang Nam","VN-27",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Quang Nam","VN-27",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Quang Nam","VN-27",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Quang Nam","VN-27",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Quang Nam","VN-27",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Nam","VN-27",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Quang Nam","VN-27",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Nam","VN-27",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Nam","VN-27",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
704,"VN","Quang Nam","VN-27",2020-03-22,"sea_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Quang Nam","VN-27",2020-02-13,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Quang Nam","VN-27",2020-02-13,"venues",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Kon Tum","VN-28",2020-01-24,"air_bord",0,0.333,"bureaucracy",NA,"Civil Aviation Administration",2020-01-24,NA,0.333
704,"VN","Kon Tum","VN-28",2020-03-22,"air_bord",0,0.333,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.333
704,"VN","Kon Tum","VN-28",2020-12-01,"air_bord",0,0.333,"executive leadership","Nguyen Xuan Phuc","Prime Minister",2020-12-01,NA,0.333
704,"VN","Kon Tum","VN-28",2020-04-01,"ind_mob",0,0.8,"executive leadership",NA,"Central Government",2020-04-01,2020-04-15,0.8
704,"VN","Kon Tum","VN-28",2020-03-22,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-21,2020-06-25,0.667
704,"VN","Kon Tum","VN-28",2020-02-13,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Kon Tum","VN-28",2020-09-01,"med_stay",0,0.667,"executive leadership",NA,"Central Government",2020-09-01,NA,0.667
704,"VN","Kon Tum","VN-28",2020-02-13,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Kon Tum","VN-28",2020-02-13,"restrts",0,1,"executive leadership",NA,"Central Government",2020-02-13,2020-04-23,1
704,"VN","Kon Tum","VN-28",2020-02-06,"schools",0,1,"executive leadership",NA,"Ministry of Education and Training",2020-02-06,2020-04-23,1
